ENSG,ENSG00000204542.2,ENSG00000275877.1,ENSG00000276737.1,ENSG00000231299.1,ENSG00000277644.1,ENSG00000200434.1,ENSG00000275209.1,ENSG00000211642.2,ENSG00000201700.3,ENSG00000252206.1
TCGA-19-1389-02A,0.0809898421386,0.0,0.202474605346,0.0,0.0,0.0,0.471063367541,0.0,0.961754375396,0.360657890773
TCGA-28-5220-01A,6.470834291669999,0.0,0.0,0.247625078634,0.454821573001,0.0,0.0,0.0,0.309531348292,0.0
TCGA-26-5134-01A,0.393959005505,327.970872083,52.0025887267,0.0,229.139421569,204.464723857,236.47188306,0.246089460973,3.7426105523,0.0
TCGA-06-AABW-11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16095857453,1.6718137129799997
TCGA-32-2632-01A,68.1968056894,0.0,0.0,0.0,0.0,0.147441926397,0.0,0.429803314209,1.86759773436,1.05052372558
TCGA-12-0616-01A,0.0289492774522,0.0,0.0,0.0,2.6940552077999995,0.0,6.06162421754,0.0904169213576,0.45836355966,2.5782950230900004
TCGA-41-4097-01A,2.51365320689,0.0,0.0,0.0,0.0,0.60167231016,0.0,0.0,0.8467980661519999,1.42897173663
TCGA-06-0686-01A,0.151490991456,0.0,0.0,0.0,0.0,0.0,0.0,0.11828748648,1.19930368236,2.02382496399
TCGA-06-5418-01A,0.757001183027,0.0,0.180238376911,0.0,0.419330101385,0.0,0.419330101385,0.0,2.8537743011,0.96314882662
TCGA-14-1823-01A,0.967765910799,0.0,0.0,0.0,0.0,0.0,0.0,0.147444455504,0.37373073791,5.04536496179
TCGA-06-0178-01A,0.0220447886855,0.0,0.0,0.0,1.02575751435,0.496007745424,0.0,0.206556650149,0.349042487521,2.35603679076
TCGA-06-0649-01B,0.0430172698878,0.0,0.0,0.0,0.500404976246,0.483944286238,0.0,65.9012789128,0.0,1.14936767982
TCGA-14-0736-02A,0.458392396048,0.0,0.0,0.0,0.0,0.245567355025,0.0,193.891910081,1.03683994344,0.583222468186
TCGA-06-0882-01A,0.052624933470800016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555485408858,0.31246054248300004
TCGA-06-2563-01A,12.0038549955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23029336089,0.679868575857
TCGA-06-5856-01A,0.204368036522,0.0,0.0,0.0,0.0,0.12773002282600002,0.0,0.159575042216,0.0,0.0
TCGA-76-4926-01B,0.062056997031500014,0.0,0.0,0.0982569119665,0.0,0.0,0.0,0.0,1.22821139958,0.276347564906
TCGA-06-0138-01A,0.0450350793297,0.0,0.225175396649,0.0,0.523877453427,0.0,0.0,0.0703287540217,0.0,3.2087494022400005
TCGA-27-1834-01A,0.12658951651699998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8790631358
TCGA-41-5651-01A,0.0,0.0,0.0,0.137526789187,0.0,0.0,0.0,0.0,0.343816972968,0.386794094589
TCGA-12-3653-01A,7.681031470619999,0.0,0.28135646412500004,0.0,1.30916885348,0.633052044282,0.0,0.0,0.890962136397,1.00233240345
TCGA-14-1402-02A,37.968646704499996,0.0,0.0,0.0,0.0,0.355068391875,0.550718322091,0.665388438472,3.37314972281,3.79479343816
