ENSG,ENSG00000250529.1,ENSG00000211924.1,ENSG00000274182.1,ENSG00000254789.1,ENSG00000264952.1,ENSG00000274172.1,ENSG00000275209.1,ENSG00000239168.1,ENSG00000270460.1,ENSG00000211931.1
TCGA-B0-5697-11A,1.59533961271,0.0,1.02710389372,1.88633704353,0.0,0.0,0.0,0.0,0.131763065231,0.0
TCGA-BP-5200-01A,0.0,0.368878665487,0.0,0.0,0.0,0.8796337407770001,0.0,0.0,0.0,0.368878665487
TCGA-BP-4340-01A,0.0,0.895764246144,0.0,0.0298588082048,0.267006650293,0.427210640469,0.0,0.223941061536,0.0,0.0
TCGA-BP-4160-01A,0.0,0.0,0.0,0.0,0.0,0.871892714142,0.0,0.0,2.2347407894,0.0
TCGA-CZ-5461-01A,0.0,0.0,0.0,0.0264662290847,0.23666916393000004,0.0,0.0,0.0,0.0,0.0
TCGA-CW-5589-01A,0.6696355312460001,0.54892324383,0.0,0.146379531688,0.0,0.0,0.0,0.0,2.5229689787400003,0.54892324383
TCGA-B0-5696-11A,1.81885743011,0.0,0.560047334148,3.48975731332,0.32848930176,0.262791441408,0.0,0.0,0.16165404124500002,0.551014312629
TCGA-B2-4099-01A,0.0,0.0,0.0,0.0,1.42176542125,0.0,0.0,0.0,0.0,0.0
TCGA-A3-A8OU-01A,0.0,0.0,0.0,0.04064894339,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-5463-01A,0.0,0.0,0.993050437244,0.0217118554379,0.388308183794,0.0,0.0,0.0,4.3632610431400005,0.0
TCGA-CJ-4895-01A,0.0,0.595366349199,0.0,0.0,0.0,0.0,0.376660343371,0.0,0.0,0.0
TCGA-CJ-4876-01A,0.0,2.3694380066900003,0.0,0.0,1.0594121856899998,0.565019832366,0.0,0.296179750837,0.0,0.0
TCGA-BP-4993-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222626813098,0.0
TCGA-B0-5099-01A,0.0,0.0,0.0,0.0,0.6679395644380001,0.0,0.0,0.28010368831300003,0.0,0.0
TCGA-CJ-5671-01A,0.0,0.5610452269439999,0.0,0.0,0.0,1.60545249556,0.0,0.0,0.0,0.0
TCGA-CZ-5466-11A,8.23390459385,0.347707408069,0.0,1.7617175342099998,0.0,0.99497812155,0.0,0.0,0.272023461202,0.0
TCGA-CJ-4884-01A,0.0,0.0,0.0,0.0,1.94056297566,0.0,0.588392272503,0.0,0.0,0.0
TCGA-B0-4837-01A,0.0,0.0,0.0,0.0,0.0,0.0,1.07923337948,0.0,0.0,0.0
TCGA-B0-4696-01A,0.0,0.0,0.0,0.0,0.874781682048,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-4920-01A,0.0,0.581406487504,0.0,0.0387604325003,0.6932154274079999,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-5678-01A,0.0,0.676237543174,0.0,0.0450825028782,1.20942483683,0.322513289821,0.0,0.0,0.0,0.0
TCGA-CZ-5462-01A,0.0,0.0,0.0,0.0,0.526759157111,0.421407325689,0.0,0.0,0.0,0.441798002739
TCGA-B0-5694-11A,0.416276569352,0.527365038006,0.804015549748,2.84777120523,0.0,3.01815067905,0.0,0.0,0.0,0.527365038006
TCGA-BP-4351-01A,0.0,0.0,0.0,0.0,0.7206656042149999,0.0,0.0,1.81328764932,0.0,0.0
TCGA-B0-5075-01A,0.0,0.0,0.202839930097,0.0,0.4758936821500001,0.0,0.0,0.0,0.0,0.0
TCGA-B2-3923-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CJ-4893-01A,0.0,0.0,0.0,0.0,0.532377772303,0.212951108921,0.0,0.0,0.0,0.0
TCGA-CJ-5686-01A,0.0,1.33735690591,0.0,0.0,0.0,0.850421827351,0.0,0.0,0.0,0.0
TCGA-CZ-4856-01A,0.0,0.401785821136,0.0,0.0,0.0,0.38324186016,0.0,0.0,1.4930716003100002,0.401785821136
TCGA-B0-4710-01A,0.0,1.64272924774,0.0,0.328545849548,0.32643978641,0.261151829128,0.0,0.273788207957,0.0,0.547576415914
TCGA-CW-6090-11A,11.0581452157,0.0,0.997623208347,2.32296027707,0.29257219091,0.0,0.0,0.0,0.0959858291943,0.0
TCGA-BP-4332-01A,0.0,0.0,0.0,0.036415237907800005,1.95381757236,0.260509009648,0.0,0.546228568617,0.0534166739026,0.0
